zip,average_transit_time,average_drive_time,average_dist
22719,0.0,1962.0,15.497772583510395
24607,0.0,2491.0,12.305689772754015
23064,0.0,1980.0,14.620740691058081
23187,3599.8571428571427,1372.5714285714287,8.887377755365497
24628,0.0,2416.5,11.835009316971629
20139,0.0,1531.0,10.878177658754373
23091,0.0,2118.0,17.834706874632843
22722,0.0,1147.0,11.588043012003109
24058,0.0,1526.0,10.628306097527496
22432,0.0,1173.0,11.887093294794045
24239,0.0,3057.0,15.758150733774656
22476,0.0,1690.0,14.78345572709149
23952,0.0,2243.0,16.282617619603144
23427,0,0,0
20130,0.0,1979.0,16.363777361849053
23938,0.0,1592.0,14.210817626533775
22749,0.0,1486.0,14.505709628675465
24476,0.0,1769.0,15.496633886380913
22730,0.0,1127.0,9.638019352575396
23130,0.0,2006.0,15.65855971795981
23389,0.0,1276.0,12.888339202026655
22732,0.0,1434.0,13.630513123178307
24606,0.0,2295.0,12.270873181707833
24167,0.0,1695.5,13.05278185212812
23068,0.0,1754.5,13.392230237918692
24604,0.0,2174.5,12.093201436457283
23313,6838.0,1579.0,19.568827665555926
23025,0.0,1779.5,14.830209346715971
23414,0,0,0
24464,0.0,3177.0,16.254836272177325
22530,0.0,1726.0,14.529845657781976
23416,0,0,0
22741,0.0,1443.0,8.092894506875034
24612,359.25,1916.75,14.369924335287173
22948,0.0,939.0,8.924774075191234
23302,0,0,0
23354,0.0,447.0,2.780828876789756
23409,0,0,0
22529,0.0,1675.0,12.82460796501181
23691,0.0,1303.5,11.27810148644142
23401,0.0,1093.0,11.484886298462573
23422,0.0,1127.0,11.281749282471674
22946,0.0,1658.0,12.926601302327267
23045,0.0,1846.0,14.983245842681425
23441,6838.0,1511.0,18.55461415226669
24442,0,0,0
22538,0.0,1751.6666666666667,14.888820245637795
22723,0,0,0
24086,0.0,1917.0,12.520971465339372
23161,0.0,1500.0,13.183513178433577
22509,0.0,1928.0,18.690802103080177
24093,0.0,1513.0,9.134430738101255
23066,0.0,2063.0,15.092885369218466
24322,0.0,2063.5,12.263377170330783
23426,0,0,0
23358,0.0,1571.0,12.247277339956456
23108,0.0,2410.0,19.189291090478253
23963,0,0,0
22646,0.0,1567.5,11.985431613041477
24539,0.0,1224.0,9.727314551801584
24433,0,0,0
22579,0.0,1241.0,7.631148588613912
23408,3061.0,476.0,1.9226009629267318
23943,0.0,751.0,4.810101768175412
24411,0.0,1993.0,17.653583471094603
23115,0.0,1104.0,6.532794997329488
22731,0.0,1350.0,15.549450313705641
23884,0.0,1611.0,18.848687824741674
23304,0.0,2065.7,14.143774933009155
23976,0,0,0
23398,0.0,835.0,5.209566736907682
23163,0.0,2599.0,15.951670661396019
24412,0.0,3852.0,18.39441308054544
24581,0,0,0
22711,0.0,1414.0,14.178821753721115
23486,2973.0,536.0,3.794637311621327
22989,0.0,1500.0,13.157431790533959
24130,0.0,4205.0,14.239428988000341
24131,0,0,0
22845,0,0,0
20118,0.0,1742.8,15.019449186646321
23250,0.0,1556.2857142857142,10.893041520492778
24415,0,0,0
22214,4619.857142857143,1407.142857142857,11.01533656168367
24601,0.0,1912.5,10.850858359474184
24316,0.0,2826.3333333333335,13.151313721308332
22035,12013.818181818182,1574.090909090909,11.687063359106164
22185,11758.272727272728,1517.6363636363637,11.737738579591712
24570,0.0,1551.6666666666667,11.427083715200476
